model_error,format_error,batch_size,n_policy_types,policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,strict_exact_match,prompt_tokens,completion_tokens,total_cost,diff,raw_output
,,2,1,reachability,100,0,15,2.479,2,2,0,0,1.0,0,533,161,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.0.0/24""],
            ""kiev"": [""100.0.24.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,16,2.612,2,2,0,0,1.0,0,533,209,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""geneva"": [""100.0.18.0/24""], ""warsaw"": [""100.0.20.0/24""]}}}"
,,2,1,reachability,100,0,17,2.36,2,2,0,0,1.0,0,537,206,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""paris"": [""100.0.32.0/24""],
            ""london"": [""100.0.25.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,18,2.558,2,2,0,0,1.0,0,532,151,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""brussels"": [""100.0.18.0/24""],
            ""vienna"": [""100.0.13.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,19,2.027,2,2,0,0,1.0,0,534,142,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""amsterdam"":[""100.0.5.0/24""],""milan"":[""100.0.20.0/24""]}}}"
,,2,1,reachability,100,0,20,2.096,2,2,0,0,1.0,0,530,157,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""brussels"": [""100.0.29.0/24""],
            ""london"": [""100.0.15.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,21,3.165,2,2,0,0,1.0,0,539,252,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""marseille"":[""100.0.29.0/24""],""milan"":[""100.0.15.0/24""]}}}"
,,2,1,reachability,100,0,22,2.7,2,2,0,0,1.0,0,533,174,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.8.0/24""],
      ""praha"": [""100.0.5.0/24""]
    }
  }
}"
,,2,1,reachability,100,0,23,2.414,2,2,0,0,1.0,0,530,135,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""amsterdam"": [""100.0.13.0/24""], ""roma"": [""100.0.3.0/24""]}}}"
,,2,1,reachability,100,0,24,2.24,2,2,0,0,1.0,0,534,171,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""bucharest"": [""100.0.32.0/24""], ""barcelona"": [""100.0.25.0/24""]}}}"
,,2,1,reachability,100,0,25,2.165,2,2,0,0,1.0,0,537,123,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.18.0/24""], ""lyon"": [""100.0.11.0/24""]}}}"
,,2,1,reachability,100,0,26,4.503,2,2,0,0,1.0,0,534,428,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""milan"":[""100.0.25.0/24""],""london"":[""100.0.14.0/24""]}}}"
,,2,1,reachability,100,0,27,3.129,2,2,0,0,1.0,0,540,169,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""london"":[""100.0.6.0/24""],""vienna"":[""100.0.31.0/24""]}}}"
,,2,1,reachability,100,0,28,2.909,2,2,0,0,1.0,0,537,158,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""bucharest"": [""100.0.11.0/24""],
            ""sofia"": [""100.0.29.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,29,2.686,2,2,0,0,1.0,0,535,189,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""istanbul"": [""100.0.18.0/24""],
            ""madrid"": [""100.0.13.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,30,2.079,2,2,0,0,1.0,0,537,181,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""bucharest"": [""100.0.2.0/24""],
            ""roma"": [""100.0.15.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,31,2.794,2,2,0,0,1.0,0,536,230,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""rotterdam"":[""100.0.13.0/24""],""zurich"":[""100.0.21.0/24""]}}}"
,,2,1,reachability,100,0,32,2.99,2,2,0,0,1.0,0,539,197,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""zurich"":[""100.0.23.0/24""],""roma"":[""100.0.4.0/24""]}}}"
,,2,1,reachability,100,0,33,2.553,2,2,0,0,1.0,0,537,224,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""marseille"":[""100.0.22.0/24""],""athens"":[""100.0.31.0/24""]}}}"
,,2,1,reachability,100,0,34,2.524,2,2,0,0,1.0,0,534,184,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bratislava"":[""100.0.8.0/24""],""praha"":[""100.0.4.0/24""]}}}"
,,2,1,reachability,100,0,35,2.479,2,2,0,0,1.0,0,536,159,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.20.0/24""],
            ""sofia"": [""100.0.25.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,36,2.266,2,2,0,0,1.0,0,533,206,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""rotterdam"": [""100.0.8.0/24""],
      ""basel"": [""100.0.14.0/24""]
    }
  }
}"
,,2,1,reachability,100,0,37,2.763,2,2,0,0,1.0,0,530,216,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""frankfurt"": [""100.0.18.0/24""], ""kiev"": [""100.0.20.0/24""]}}}"
,,2,1,reachability,100,0,38,2.464,2,2,0,0,1.0,0,532,195,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""geneva"": [""100.0.8.0/24""],
            ""amsterdam"": [""100.0.15.0/24""]
        }
    }
}"
,,2,1,reachability,100,0,39,2.039,2,2,0,0,1.0,0,536,134,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""basel"":[""100.0.10.0/24""],""kiev"":[""100.0.8.0/24""]}}}"
,,2,1,reachability,100,0,40,2.561,2,2,0,0,1.0,0,534,152,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.6.0/24""],""kiev"":[""100.0.6.0/24""]}}}"
,,2,1,reachability,100,0,41,2.644,2,2,0,0,1.0,0,530,139,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""OK"", ""result"": {""reachability"": {""zurich"": [""100.0.8.0/24""], ""madrid"": [""100.0.10.0/24""]}}}"
,,2,1,reachability,100,0,42,3.087,2,2,0,0,1.0,0,534,266,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""luxembourg"": [""100.0.18.0/24""], ""lyon"": [""100.0.21.0/24""]}}}"
,,2,1,reachability,100,0,43,2.254,2,2,0,0,1.0,0,533,191,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.21.0/24""],
      ""budapest"": [""100.0.20.0/24""]
    }
  }
}"
,,2,1,reachability,100,0,44,2.249,2,2,0,0,1.0,0,530,144,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""amsterdam"":[""100.0.22.0/24""],""geneva"":[""100.0.4.0/24""]}}}"
,,2,1,reachability,100,0,45,2.258,2,2,0,0,1.0,0,532,150,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.10.0/24""],""vienna"":[""100.0.23.0/24""]}}}"
,,2,1,reachability,100,0,46,2.058,2,2,0,0,1.0,0,537,102,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""bratislava"":[""100.0.24.0/24""],""bucharest"":[""100.0.14.0/24""]}}}"
,,2,1,reachability,100,0,47,2.235,2,2,0,0,1.0,0,530,142,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""marseille"":[""100.0.31.0/24""],""lyon"":[""100.0.20.0/24""]}}}"
,,2,1,reachability,100,0,48,2.662,2,2,0,0,1.0,0,537,194,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""strasbourg"": [""100.0.20.0/24""], ""zurich"": [""100.0.14.0/24""]}}}"
,,2,1,reachability,100,0,49,2.485,2,2,0,0,1.0,0,529,224,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""athens"": [""100.0.26.0/24""], ""basel"": [""100.0.26.0/24""]}}}"
,,5,1,reachability,100,0,0,2.983,5,5,0,0,1.0,0,586,305,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""istanbul"":[""100.0.4.0/24""],""milan"":[""100.0.1.0/24""],""sofia"":[""100.0.18.0/24""],""paris"":[""100.0.24.0/24""],""marseille"":[""100.0.0.0/24""]}}}"
,,5,1,reachability,100,0,1,4.076,5,5,0,0,1.0,0,585,415,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""kiev"": [""100.0.22.0/24""],
            ""milan"": [""100.0.10.0/24""],
            ""london"": [""100.0.1.0/24""],
            ""marseille"": [""100.0.1.0/24""],
            ""athens"": [""100.0.25.0/24""]
        }
    }
}"
,,5,1,reachability,100,0,2,3.285,5,5,0,0,1.0,0,592,245,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""paris"": [""100.0.18.0/24""], ""warsaw"": [""100.0.9.0/24""], ""frankfurt"": [""100.0.13.0/24""], ""lyon"": [""100.0.13.0/24""], ""athens"": [""100.0.14.0/24""]}}}"
,,5,1,reachability,100,0,3,3.533,5,5,0,0,1.0,0,592,339,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""frankfurt"": [""100.0.31.0/24"", ""100.0.1.0/24""],
      ""istanbul"": [""100.0.8.0/24""],
      ""luxembourg"": [""100.0.14.0/24""],
      ""sofia"": [""100.0.4.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,4,2.6,5,5,0,0,1.0,0,584,283,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""paris"": [""100.0.9.0/24""],
      ""bucharest"": [""100.0.31.0/24""],
      ""amsterdam"": [""100.0.27.0/24""],
      ""brussels"": [""100.0.31.0/24""],
      ""rotterdam"": [""100.0.24.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,5,2.383,5,5,0,0,1.0,0,575,203,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.22.0/24""],
            ""roma"": [""100.0.32.0/24""],
            ""sofia"": [""100.0.10.0/24""],
            ""lyon"": [""100.0.8.0/24""],
            ""zurich"": [""100.0.9.0/24""]
        }
    }
}"
,,5,1,reachability,100,0,6,3.041,5,5,0,0,1.0,0,590,315,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.0.0/24""], ""kiev"": [""100.0.24.0/24""], ""geneva"": [""100.0.18.0/24""], ""warsaw"": [""100.0.20.0/24""], ""paris"": [""100.0.32.0/24""]}}}"
,,5,1,reachability,100,0,7,3.367,5,5,0,0,1.0,0,588,414,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""london"": [""100.0.25.0/24""],
      ""brussels"": [""100.0.18.0/24""],
      ""vienna"": [""100.0.13.0/24""],
      ""amsterdam"": [""100.0.5.0/24""],
      ""milan"": [""100.0.20.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,8,3.563,5,5,0,0,1.0,0,592,436,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""brussels"": [""100.0.29.0/24""],
      ""london"": [""100.0.15.0/24""],
      ""marseille"": [""100.0.29.0/24""],
      ""milan"": [""100.0.15.0/24""],
      ""roma"": [""100.0.8.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,9,3.086,5,5,0,0,1.0,0,598,247,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.5.0/24""],
            ""amsterdam"": [""100.0.13.0/24""],
            ""roma"": [""100.0.3.0/24""],
            ""bucharest"": [""100.0.32.0/24""],
            ""barcelona"": [""100.0.25.0/24""]
        }
    }
}"
,,5,1,reachability,100,0,10,3.11,5,5,0,0,1.0,0,591,307,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""praha"": [""100.0.18.0/24""], ""lyon"": [""100.0.11.0/24""], ""milan"": [""100.0.25.0/24""], ""london"": [""100.0.14.0/24"", ""100.0.6.0/24""]}}}"
,,5,1,reachability,100,0,11,3.494,5,5,0,0,1.0,0,585,312,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""vienna"":[""100.0.31.0/24""],""bucharest"":[""100.0.11.0/24""],""sofia"":[""100.0.29.0/24""],""istanbul"":[""100.0.18.0/24""],""madrid"":[""100.0.13.0/24""]}}}"
,,5,1,reachability,100,0,12,3.629,5,5,0,0,1.0,0,588,339,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.2.0/24""],
      ""roma"": [""100.0.15.0/24""],
      ""rotterdam"": [""100.0.13.0/24""],
      ""zurich"": [""100.0.21.0/24"", ""100.0.23.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,13,3.269,5,5,0,0,1.0,0,590,331,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""roma"": [""100.0.4.0/24""],
      ""marseille"": [""100.0.22.0/24""],
      ""athens"": [""100.0.31.0/24""],
      ""bratislava"": [""100.0.8.0/24""],
      ""praha"": [""100.0.4.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,14,4.114,5,5,0,0,1.0,0,589,397,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""praha"":[""100.0.20.0/24""],""sofia"":[""100.0.25.0/24""],""rotterdam"":[""100.0.8.0/24""],""basel"":[""100.0.14.0/24""],""frankfurt"":[""100.0.18.0/24""]}}}"
,,5,1,reachability,100,0,15,2.73,5,5,0,0,1.0,0,584,288,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""kiev"": [""100.0.20.0/24"", ""100.0.8.0/24""],
      ""geneva"": [""100.0.8.0/24""],
      ""amsterdam"": [""100.0.15.0/24""],
      ""basel"": [""100.0.10.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,16,3.34,5,5,0,0,1.0,0,586,350,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""brussels"": [""100.0.6.0/24""],
      ""kiev"": [""100.0.6.0/24""],
      ""zurich"": [""100.0.8.0/24""],
      ""madrid"": [""100.0.10.0/24""],
      ""luxembourg"": [""100.0.18.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,17,3.441,5,5,0,0,1.0,0,588,341,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""lyon"": [""100.0.21.0/24""],
      ""bucharest"": [""100.0.21.0/24""],
      ""budapest"": [""100.0.20.0/24""],
      ""amsterdam"": [""100.0.22.0/24""],
      ""geneva"": [""100.0.4.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,18,3.475,5,5,0,0,1.0,0,591,329,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""brussels"": [""100.0.10.0/24""],
      ""vienna"": [""100.0.23.0/24""],
      ""bratislava"": [""100.0.24.0/24""],
      ""bucharest"": [""100.0.14.0/24""],
      ""marseille"": [""100.0.31.0/24""]
    }
  }
}"
,,5,1,reachability,100,0,19,3.804,5,5,0,0,1.0,0,596,452,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""lyon"":[""100.0.20.0/24""],""strasbourg"":[""100.0.20.0/24""],""zurich"":[""100.0.14.0/24""],""athens"":[""100.0.26.0/24""],""basel"":[""100.0.26.0/24""]}}}"
,,10,1,reachability,100,0,0,5.613,10,10,0,0,1.0,0,666,720,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""istanbul"": [""100.0.4.0/24""],
      ""milan"": [""100.0.1.0/24"", ""100.0.10.0/24""],
      ""sofia"": [""100.0.18.0/24""],
      ""paris"": [""100.0.24.0/24""],
      ""marseille"": [""100.0.0.0/24"", ""100.0.1.0/24""],
      ""kiev"": [""100.0.22.0/24""],
      ""london"": [""100.0.1.0/24""],
      ""athens"": [""100.0.25.0/24""]
    }
  }
}"
,,10,1,reachability,100,0,1,4.99,10,10,0,0,1.0,0,679,632,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""paris"":[""100.0.18.0/24""],""warsaw"":[""100.0.9.0/24""],""frankfurt"":[""100.0.13.0/24"",""100.0.31.0/24"",""100.0.1.0/24""],""lyon"":[""100.0.13.0/24""],""athens"":[""100.0.14.0/24""],""istanbul"":[""100.0.8.0/24""],""luxembourg"":[""100.0.14.0/24""],""sofia"":[""100.0.4.0/24""]}}}"
,,10,1,reachability,100,0,2,6.997,10,10,0,0,1.0,0,677,998,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""paris"": [""100.0.9.0/24""],
            ""bucharest"": [""100.0.31.0/24""],
            ""amsterdam"": [""100.0.27.0/24""],
            ""brussels"": [""100.0.31.0/24""],
            ""rotterdam"": [""100.0.24.0/24""],
            ""praha"": [""100.0.22.0/24""],
            ""roma"": [""100.0.32.0/24""],
            ""sofia"": [""100.0.10.0/24""],
            ""lyon"": [""100.0.8.0/24""],
            ""zurich"": [""100.0.9.0/24""]
        }
    }
}"
,,10,1,reachability,100,0,3,4.399,10,10,0,0,1.0,0,675,407,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""praha"":[""100.0.0.0/24""],""kiev"":[""100.0.24.0/24""],""geneva"":[""100.0.18.0/24""],""warsaw"":[""100.0.20.0/24""],""paris"":[""100.0.32.0/24""],""london"":[""100.0.25.0/24""],""brussels"":[""100.0.18.0/24""],""vienna"":[""100.0.13.0/24""],""amsterdam"":[""100.0.5.0/24""],""milan"":[""100.0.20.0/24""]}}}"
,,10,1,reachability,100,0,4,5.357,10,10,0,0,1.0,0,682,648,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""brussels"": [""100.0.29.0/24""],
      ""london"": [""100.0.15.0/24""],
      ""marseille"": [""100.0.29.0/24""],
      ""milan"": [""100.0.15.0/24""],
      ""roma"": [""100.0.8.0/24"", ""100.0.3.0/24""],
      ""praha"": [""100.0.5.0/24""],
      ""amsterdam"": [""100.0.13.0/24""],
      ""bucharest"": [""100.0.32.0/24""],
      ""barcelona"": [""100.0.25.0/24""]
    }
  }
}"
,,10,1,reachability,100,0,5,4.672,10,10,0,0,1.0,0,686,557,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
    ""status"": ""ok"",
    ""result"": {
        ""reachability"": {
            ""praha"": [""100.0.18.0/24""],
            ""lyon"": [""100.0.11.0/24""],
            ""milan"": [""100.0.25.0/24""],
            ""london"": [""100.0.14.0/24"", ""100.0.6.0/24""],
            ""vienna"": [""100.0.31.0/24""],
            ""bucharest"": [""100.0.11.0/24""],
            ""sofia"": [""100.0.29.0/24""],
            ""istanbul"": [""100.0.18.0/24""],
            ""madrid"": [""100.0.13.0/24""]
        }
    }
}"
,,10,1,reachability,100,0,6,6.555,10,10,0,0,1.0,0,687,780,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""bucharest"": [""100.0.2.0/24""],
      ""roma"": [""100.0.15.0/24"", ""100.0.4.0/24""],
      ""rotterdam"": [""100.0.13.0/24""],
      ""zurich"": [""100.0.21.0/24"", ""100.0.23.0/24""],
      ""marseille"": [""100.0.22.0/24""],
      ""athens"": [""100.0.31.0/24""],
      ""bratislava"": [""100.0.8.0/24""],
      ""praha"": [""100.0.4.0/24""]
    }
  }
}"
,,10,1,reachability,100,0,7,5.114,10,10,0,0,1.0,0,675,751,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""praha"": [""100.0.20.0/24""],
      ""sofia"": [""100.0.25.0/24""],
      ""rotterdam"": [""100.0.8.0/24""],
      ""basel"": [""100.0.14.0/24"", ""100.0.10.0/24""],
      ""frankfurt"": [""100.0.18.0/24""],
      ""kiev"": [""100.0.20.0/24"", ""100.0.8.0/24""],
      ""geneva"": [""100.0.8.0/24""],
      ""amsterdam"": [""100.0.15.0/24""]
    }
  }
}"
,,10,1,reachability,100,0,8,4.809,10,10,0,0,1.0,0,672,435,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.6.0/24""],""kiev"":[""100.0.6.0/24""],""zurich"":[""100.0.8.0/24""],""madrid"":[""100.0.10.0/24""],""luxembourg"":[""100.0.18.0/24""],""lyon"":[""100.0.21.0/24""],""bucharest"":[""100.0.21.0/24""],""budapest"":[""100.0.20.0/24""],""amsterdam"":[""100.0.22.0/24""],""geneva"":[""100.0.4.0/24""]}}}"
,,10,1,reachability,100,0,9,5.117,10,10,0,0,1.0,0,671,624,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"":""ok"",""result"":{""reachability"":{""brussels"":[""100.0.10.0/24""],""vienna"":[""100.0.23.0/24""],""bratislava"":[""100.0.24.0/24""],""bucharest"":[""100.0.14.0/24""],""marseille"":[""100.0.31.0/24""],""lyon"":[""100.0.20.0/24""],""strasbourg"":[""100.0.20.0/24""],""zurich"":[""100.0.14.0/24""],""athens"":[""100.0.26.0/24""],""basel"":[""100.0.26.0/24""]}}}"
,,20,1,reachability,100,0,0,6.999,20,20,0,0,1.0,0,864,933,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{
  ""status"": ""ok"",
  ""result"": {
    ""reachability"": {
      ""athens"": [""100.0.25.0/24"", ""100.0.14.0/24""],
      ""frankfurt"": [""100.0.13.0/24"", ""100.0.31.0/24"", ""100.0.1.0/24""],
      ""istanbul"": [""100.0.4.0/24"", ""100.0.8.0/24""],
      ""kiev"": [""100.0.22.0/24""],
      ""london"": [""100.0.1.0/24""],
      ""luxembourg"": [""100.0.14.0/24""],
      ""lyon"": [""100.0.13.0/24""],
      ""marseille"": [""100.0.0.0/24"", ""100.0.1.0/24""],
      ""milan"": [""100.0.1.0/24"", ""100.0.10.0/24""],
      ""paris"": [""100.0.24.0/24"", ""100.0.18.0/24""],
      ""sofia"": [""100.0.18.0/24"", ""100.0.4.0/24""],
      ""warsaw"": [""100.0.9.0/24""]
    }
  }
}"
,,20,1,reachability,100,0,1,10.719,20,20,0,0,1.0,0,852,1627,0,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}","{""status"": ""ok"", ""result"": {""reachability"": {""paris"": [""100.0.9.0/24"", ""100.0.32.0/24""], ""bucharest"": [""100.0.31.0/24""], ""amsterdam"": [""100.0.27.0/24"", ""100.0.5.0/24""], ""brussels"": [""100.0.31.0/24"", ""100.0.18.0/24""], ""rotterdam"": [""100.0.24.0/24""], ""praha"": [""100.0.22.0/24"", ""100.0.0.0/24""], ""roma"": [""100.0.32.0/24""], ""sofia"": [""100.0.10.0/24""], ""lyon"": [""100.0.8.0/24""], ""zurich"": [""100.0.9.0/24""], ""kiev"": [""100.0.24.0/24""], ""geneva"": [""100.0.18.0/24""], ""warsaw"": [""100.0.20.0/24""], ""london"": [""100.0.25.0/24""], ""vienna"": [""100.0.13.0/24""], ""milan"": [""100.0.20.0/24""]}}}"
